"country_or_area","year","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","total","alpha.3"
"Mozambique",2012,"Kilowatt-hours, Million",0,15145,0,0,0,0,15145,"MOZ"
"Mozambique",1999,"Kilowatt-hours, Million",0,7683,0,0,0,0,7683,"MOZ"
"Mozambique",1995,"Kilowatt-hours, Million",0,379,0,0,0,0,379,"MOZ"
"Mozambique",2003,"Kilowatt-hours, Million",0,10870,0,0,0,0,10870,"MOZ"
"Mozambique",1998,"Kilowatt-hours, Million",0,6837,0,0,0,0,6837,"MOZ"
"Mozambique",1997,"Kilowatt-hours, Million",0,765,0,0,0,0,765,"MOZ"
"Mozambique",2009,"Kilowatt-hours, Million",0,16950,0,0,0,0,16950,"MOZ"
"Mozambique",2008,"Kilowatt-hours, Million",0,15114,0,0,0,0,15114,"MOZ"
"Mozambique",2006,"Kilowatt-hours, Million",0,14717,0,0,0,0,14717,"MOZ"
"Mozambique",2001,"Kilowatt-hours, Million",0,11841,0,0,0,0,11841,"MOZ"
"Mozambique",2004,"Kilowatt-hours, Million",0,11668,0,0,0,0,11668,"MOZ"
"Mozambique",2010,"Kilowatt-hours, Million",0,16647,0,0,0,0,16647,"MOZ"
"Mozambique",1994,"Kilowatt-hours, Million",0,366,0,0,0,0,366,"MOZ"
"Mozambique",2000,"Kilowatt-hours, Million",0,8836,0,0,0,0,8836,"MOZ"
"Mozambique",2013,"Kilowatt-hours, Million",0,14805,0,0,0,0,14805,"MOZ"
"Mozambique",1996,"Kilowatt-hours, Million",0,209,0,0,0,0,209,"MOZ"
"Mozambique",2007,"Kilowatt-hours, Million",0,16063,0,0,0,0,16063,"MOZ"
"Mozambique",2002,"Kilowatt-hours, Million",0,12674,0,0,0,0,12674,"MOZ"
"Mozambique",2011,"Kilowatt-hours, Million",0,16810,0,0,0,0,16810,"MOZ"
"Mozambique",2014,"Kilowatt-hours, Million",0,16358.8,0,1.2,0,0,16360,"MOZ"
"Mozambique",2005,"Kilowatt-hours, Million",0,13264,0,0,0,0,13264,"MOZ"
"Myanmar",2007,"Kilowatt-hours, Million",0,3618.51,0,0,0,0,3618.51,"MMR"
"Myanmar",2006,"Kilowatt-hours, Million",0,3324.63,0,0,0,0,3324.63,"MMR"
"Myanmar",1995,"Kilowatt-hours, Million",0,1624,0,0,0,0,1624,"MMR"
"Myanmar",1998,"Kilowatt-hours, Million",0,949,0,0,0,0,949,"MMR"
"Myanmar",2009,"Kilowatt-hours, Million",0,5256.36,0,0,0,0,5256.36,"MMR"
"Myanmar",1999,"Kilowatt-hours, Million",0,1038,0,0,0,0,1038,"MMR"
"Myanmar",2013,"Kilowatt-hours, Million",0,8823.14,0,0,0,0,8823.14,"MMR"
"Myanmar",2001,"Kilowatt-hours, Million",0,1822,0,0,0,0,1822,"MMR"
"Myanmar",1994,"Kilowatt-hours, Million",0,1614,0,0,0,0,1614,"MMR"
"Myanmar",1997,"Kilowatt-hours, Million",0,1685,0,0,0,0,1685,"MMR"
"Myanmar",2010,"Kilowatt-hours, Million",0,6188.95,0,0,0,0,6188.95,"MMR"
"Myanmar",2005,"Kilowatt-hours, Million",0,3000.8,0,0,0,0,3000.8,"MMR"
"Myanmar",2000,"Kilowatt-hours, Million",0,1892,0,0,0,0,1892,"MMR"
"Myanmar",2011,"Kilowatt-hours, Million",0,7517.99,0,0,0,0,7517.99,"MMR"
"Myanmar",2003,"Kilowatt-hours, Million",0,2250,0,0,0,0,2250,"MMR"
"Myanmar",2002,"Kilowatt-hours, Million",0,2232,0,0,0,0,2232,"MMR"
"Myanmar",1996,"Kilowatt-hours, Million",0,1651,0,0,0,0,1651,"MMR"
"Myanmar",2012,"Kilowatt-hours, Million",0,7766.24,0,0,0,0,7766.24,"MMR"
"Myanmar",2014,"Kilowatt-hours, Million",0,8828.84,0,0,0,0,8828.84,"MMR"
"Myanmar",2008,"Kilowatt-hours, Million",0,4071.08,0,0,0,0,4071.08,"MMR"
"Myanmar",2004,"Kilowatt-hours, Million",0,2408,0,0,0,0,2408,"MMR"
"Namibia",1999,"Kilowatt-hours, Million",0,1169,0,0,0,0,1169,"NAM"
"Namibia",2009,"Kilowatt-hours, Million",0,1429,0,0,0,0,1429,"NAM"
"Namibia",2013,"Kilowatt-hours, Million",0,1640,0,0,0,0,1640,"NAM"
"Namibia",1994,"Kilowatt-hours, Million",0,672,0,0,0,0,672,"NAM"
"Namibia",2011,"Kilowatt-hours, Million",0,1598,0,0,0,0,1598,"NAM"
"Namibia",2004,"Kilowatt-hours, Million",0,1587,0,0,0,0,1587,"NAM"
"Namibia",2005,"Kilowatt-hours, Million",0,1552,0,0,0,0,1552,"NAM"
"Namibia",1997,"Kilowatt-hours, Million",0,610,0,0,0,0,610,"NAM"
"Namibia",1995,"Kilowatt-hours, Million",0,1134,0,0,0,0,1134,"NAM"
"Namibia",2002,"Kilowatt-hours, Million",0,1376,0,0,0,0,1376,"NAM"
"Namibia",2001,"Kilowatt-hours, Million",0,1388,0,0,0,0,1388,"NAM"
"Namibia",1996,"Kilowatt-hours, Million",0,854,0,0,0,0,854,"NAM"
"Namibia",2010,"Kilowatt-hours, Million",0,1264,0,0,0,0,1264,"NAM"
"Namibia",2014,"Kilowatt-hours, Million",0,1485,0,0,0,0,1485,"NAM"
"Namibia",2000,"Kilowatt-hours, Million",0,1380,0,0,0,0,1380,"NAM"
"Namibia",1998,"Kilowatt-hours, Million",0,992,0,0,0,0,992,"NAM"
"Namibia",2006,"Kilowatt-hours, Million",0,1385,0,0,0,0,1385,"NAM"
"Namibia",2012,"Kilowatt-hours, Million",0,1471,0,0,0,0,1471,"NAM"
"Namibia",2003,"Kilowatt-hours, Million",0,1553,0,0,0,0,1553,"NAM"
"Namibia",2008,"Kilowatt-hours, Million",0,1415,0,0,0,0,1415,"NAM"
"Namibia",2007,"Kilowatt-hours, Million",0,1564,0,0,0,0,1564,"NAM"
"Nauru",2009,"Kilowatt-hours, Million",0,0,0,0.1,0,0,0.1,"NRU"
"Nauru",2011,"Kilowatt-hours, Million",0,0,0,0.1,0,0,0.1,"NRU"
"Nauru",2010,"Kilowatt-hours, Million",0,0,0,0.1,0,0,0.1,"NRU"
"Nauru",2013,"Kilowatt-hours, Million",0,0,0,0.1,0,0,0.1,"NRU"
"Nauru",2012,"Kilowatt-hours, Million",0,0,0,0.1,0,0,0.1,"NRU"
"Nauru",2014,"Kilowatt-hours, Million",0,0,0,0.054,0,0,0.054,"NRU"
"Nepal",2013,"Kilowatt-hours, Million",0,3120,0,0,0,0,3120,"NPL"
"Nepal",1995,"Kilowatt-hours, Million",0,903,0,0,0,0,903,"NPL"
"Nepal",1996,"Kilowatt-hours, Million",0,1154,0,0,0,0,1154,"NPL"
"Nepal",2009,"Kilowatt-hours, Million",0,3102,0,0,0,0,3102,"NPL"
"Nepal",2003,"Kilowatt-hours, Million",0,2263,0,0,0,0,2263,"NPL"
"Nepal",2010,"Kilowatt-hours, Million",0,3205,0,0,0,0,3205,"NPL"
"Nepal",1999,"Kilowatt-hours, Million",0,1411,0,0,0,0,1411,"NPL"
"Nepal",1997,"Kilowatt-hours, Million",0,1167,0,0,0,0,1167,"NPL"
"Nepal",2008,"Kilowatt-hours, Million",0,2803,0,0,0,0,2803,"NPL"
"Nepal",2005,"Kilowatt-hours, Million",0,2517,0,0,0,0,2517,"NPL"
"Nepal",2001,"Kilowatt-hours, Million",0,1849,0,0,0,0,1849,"NPL"
"Nepal",2007,"Kilowatt-hours, Million",0,2783,0,0,0,0,2783,"NPL"
"Nepal",2000,"Kilowatt-hours, Million",0,1632,0,0,0,0,1632,"NPL"
"Nepal",2004,"Kilowatt-hours, Million",0,2404,0,0,0,0,2404,"NPL"
"Nepal",2002,"Kilowatt-hours, Million",0,2119,0,0,0,0,2119,"NPL"
"Nepal",2012,"Kilowatt-hours, Million",0,3533,0,0,0,0,3533,"NPL"
"Nepal",2011,"Kilowatt-hours, Million",0,3490,0,0,0,0,3490,"NPL"
"Nepal",1994,"Kilowatt-hours, Million",0,875,0,0,0,0,875,"NPL"
"Nepal",2014,"Kilowatt-hours, Million",0,3498,0,0,0,0,3498,"NPL"
"Nepal",2006,"Kilowatt-hours, Million",0,2735,0,0,0,0,2735,"NPL"
"Nepal",1998,"Kilowatt-hours, Million",0,1131,0,0,0,0,1131,"NPL"
"Netherlands",2012,"Kilowatt-hours, Million",0,104,3915,226,0,4981,9226,"NLD"
"Netherlands",1995,"Kilowatt-hours, Million",0,88,4018,2,0,317,4425,"NLD"
"Netherlands",2003,"Kilowatt-hours, Million",0,72,4018,26,0,1320,5436,"NLD"
"Netherlands",2013,"Kilowatt-hours, Million",0,114,2891,487,0,5627,9119,"NLD"
"Netherlands",1996,"Kilowatt-hours, Million",0,80,4160,2,0,437,4679,"NLD"
"Netherlands",2008,"Kilowatt-hours, Million",0,102,4169,39,0,4260,8570,"NLD"
"Netherlands",2010,"Kilowatt-hours, Million",0,105,3969,56,0,3994,8124,"NLD"
"Netherlands",2002,"Kilowatt-hours, Million",0,110,3915,17,0,947,4989,"NLD"
"Netherlands",2011,"Kilowatt-hours, Million",0,57,4141,104,0,5101,9403,"NLD"
"Netherlands",1994,"Kilowatt-hours, Million",0,100,3967,1,0,238,4306,"NLD"
"Netherlands",2000,"Kilowatt-hours, Million",0,142,3926,8,0,829,4905,"NLD"
"Netherlands",2014,"Kilowatt-hours, Million",0,112,4091,785,0,5797,10785,"NLD"
"Netherlands",1999,"Kilowatt-hours, Million",0,90,3832,5,0,645,4572,"NLD"
"Netherlands",2001,"Kilowatt-hours, Million",0,117,3976,12,0,825,4930,"NLD"
"Netherlands",2007,"Kilowatt-hours, Million",0,107,4200,37,0,3438,7782,"NLD"
"Netherlands",1998,"Kilowatt-hours, Million",0,112,3814,4,0,640,4570,"NLD"
"Netherlands",2009,"Kilowatt-hours, Million",0,98,4248,45,0,4581,8972,"NLD"
"Netherlands",2004,"Kilowatt-hours, Million",0,95,3822,34,0,1871,5822,"NLD"
"Netherlands",2006,"Kilowatt-hours, Million",0,106,3469,36,0,2735,6346,"NLD"
"Netherlands",1997,"Kilowatt-hours, Million",0,92,2408,3,0,475,2978,"NLD"
"Netherlands",2005,"Kilowatt-hours, Million",0,88,3997,35,0,2067,6187,"NLD"
"New Caledonia",2011,"Kilowatt-hours, Million",0,374.7,0,3.93,0,45.5,424.13,"NCL"
"New Caledonia",2002,"Kilowatt-hours, Million",0,320,0,0,0,8,328,"NCL"
"New Caledonia",1994,"Kilowatt-hours, Million",0,277,0,0,0,0,277,"NCL"
"New Caledonia",2004,"Kilowatt-hours, Million",0,326,0,0,0,11,337,"NCL"
"New Caledonia",2010,"Kilowatt-hours, Million",0,264.9,0,3.35,0,51.7,319.95,"NCL"
"New Caledonia",2012,"Kilowatt-hours, Million",0,399.3,0,4.8,0,57.1,461.2,"NCL"
"New Caledonia",2007,"Kilowatt-hours, Million",0,390,0,0,0,37,427,"NCL"
"New Caledonia",1995,"Kilowatt-hours, Million",0,229,0,0,0,0,229,"NCL"
"New Caledonia",2003,"Kilowatt-hours, Million",0,323,0,0,0,5,328,"NCL"
"New Caledonia",1996,"Kilowatt-hours, Million",0,392,0,0,0,2,394,"NCL"
"New Caledonia",1999,"Kilowatt-hours, Million",0,466,0,0,0,6,472,"NCL"
"New Caledonia",2008,"Kilowatt-hours, Million",0,460,0,0.6,0,36,496.6,"NCL"
"New Caledonia",2009,"Kilowatt-hours, Million",0,397.4,0,0.6,0,41.5,439.5,"NCL"
"New Caledonia",2013,"Kilowatt-hours, Million",0,455.2,0,4.66,0,52.3,512.16,"NCL"
"New Caledonia",1998,"Kilowatt-hours, Million",0,391,0,0,0,6,397,"NCL"
"New Caledonia",2000,"Kilowatt-hours, Million",0,442,0,0,0,7,449,"NCL"
"New Caledonia",2001,"Kilowatt-hours, Million",0,367,0,0,0,7,374,"NCL"
"New Caledonia",2005,"Kilowatt-hours, Million",0,339,0,0,0,18,357,"NCL"
"New Caledonia",2006,"Kilowatt-hours, Million",0,288,0,0,0,28,316,"NCL"
"New Caledonia",2014,"Kilowatt-hours, Million",0,288.3,0,4.54,0,57.2,350.04,"NCL"
"New Caledonia",1997,"Kilowatt-hours, Million",0,359,0,0,0,5,364,"NCL"
"New Zealand",2009,"Kilowatt-hours, Million",4865,24221,0,0,0,1476,30562,"NZL"
"New Zealand",1995,"Kilowatt-hours, Million",2161,27532,0,0,0,1,29694,"NZL"
"New Zealand",2012,"Kilowatt-hours, Million",6194,22901,0,5,0,2076,31176,"NZL"
"New Zealand",2008,"Kilowatt-hours, Million",4204,22336,0,0,0,1058,27598,"NZL"
"New Zealand",2002,"Kilowatt-hours, Million",2814,24870,0,0,0,155,27839,"NZL"
"New Zealand",2001,"Kilowatt-hours, Million",2838,21679,0,0,0,139,24656,"NZL"
"New Zealand",1996,"Kilowatt-hours, Million",2161,26180,0,0,0,8,28349,"NZL"
"New Zealand",1994,"Kilowatt-hours, Million",2227,25834,0,0,0,1,28062,"NZL"
"New Zealand",2014,"Kilowatt-hours, Million",7258,24336,0,16,0,2214,33824,"NZL"
"New Zealand",2013,"Kilowatt-hours, Million",6416,23044,0,7,0,2024,31491,"NZL"
"New Zealand",2004,"Kilowatt-hours, Million",2789,26926,0,0,0,361,30076,"NZL"
"New Zealand",2007,"Kilowatt-hours, Million",3555,23638,0,0,0,930,28123,"NZL"
"New Zealand",2006,"Kilowatt-hours, Million",3368,23571,0,0,0,622,27561,"NZL"
"New Zealand",2000,"Kilowatt-hours, Million",2922,24433,0,0,0,120,27475,"NZL"
"New Zealand",2003,"Kilowatt-hours, Million",2750,23620,0,0,0,146,26516,"NZL"
"New Zealand",2011,"Kilowatt-hours, Million",6120,25114,0,0,0,1952,33186,"NZL"
"New Zealand",2005,"Kilowatt-hours, Million",3159,23325,0,0,0,614,27098,"NZL"
"New Zealand",1998,"Kilowatt-hours, Million",2529,25317,0,0,0,22,27868,"NZL"
"New Zealand",2010,"Kilowatt-hours, Million",5882,24716,0,0,0,1634,32232,"NZL"
"New Zealand",1999,"Kilowatt-hours, Million",2793,22917,0,0,0,39,25749,"NZL"
"New Zealand",1997,"Kilowatt-hours, Million",2258,23256,0,0,0,14,25528,"NZL"
"Nicaragua",2012,"Kilowatt-hours, Million",523,419,0,0,0,330,1272,"NIC"
"Nicaragua",2009,"Kilowatt-hours, Million",297,297,0,0,0,110,704,"NIC"
"Nicaragua",2001,"Kilowatt-hours, Million",206,197,0,0,0,0,403,"NIC"
"Nicaragua",2011,"Kilowatt-hours, Million",273,444,0,0,0,211,928,"NIC"
"Nicaragua",2003,"Kilowatt-hours, Million",271,298,0,0,0,0,569,"NIC"
"Nicaragua",1996,"Kilowatt-hours, Million",600,340,0,0,0,0,940,"NIC"
"Nicaragua",2000,"Kilowatt-hours, Million",134,210,0,0,0,0,344,"NIC"
"Nicaragua",2002,"Kilowatt-hours, Million",210,303,0,0,0,0,513,"NIC"
"Nicaragua",2013,"Kilowatt-hours, Million",679,456,0,0,0,562,1697,"NIC"
"Nicaragua",2005,"Kilowatt-hours, Million",271,434,0,0,0,0,705,"NIC"
"Nicaragua",1998,"Kilowatt-hours, Million",121,296,0,0,0,0,417,"NIC"
"Nicaragua",2008,"Kilowatt-hours, Million",322,534,0,0,0,0,856,"NIC"
"Nicaragua",2004,"Kilowatt-hours, Million",255,321,0,0,0,0,576,"NIC"
"Nicaragua",1995,"Kilowatt-hours, Million",550,335,0,0,0,0,885,"NIC"
"Nicaragua",2006,"Kilowatt-hours, Million",311,308,0,0,0,0,619,"NIC"
"Nicaragua",2010,"Kilowatt-hours, Million",302,504,0,0,0,163,969,"NIC"
"Nicaragua",2007,"Kilowatt-hours, Million",243,306,0,0,0,0,549,"NIC"
"Nicaragua",1999,"Kilowatt-hours, Million",102,393,0,0,0,0,495,"NIC"
"Nicaragua",1997,"Kilowatt-hours, Million",600,340,0,0,0,0,940,"NIC"
"Nicaragua",2014,"Kilowatt-hours, Million",662,395,0,0,0,846,1903,"NIC"
"Nicaragua",1994,"Kilowatt-hours, Million",515,310,0,0,0,0,825,"NIC"
"Niger",2014,"Kilowatt-hours, Million",0,0,0,0.005,0,0,0.005,"NER"
"Niger",2006,"Kilowatt-hours, Million",0,0,0,0.002,0,0,0.002,"NER"
"Niger",2013,"Kilowatt-hours, Million",0,0,0,0.005,0,0,0.005,"NER"
"Niger",2008,"Kilowatt-hours, Million",0,0,0,0.003,0,0,0.003,"NER"
"Niger",2010,"Kilowatt-hours, Million",0,0,0,0.003,0,0,0.003,"NER"
"Niger",2011,"Kilowatt-hours, Million",0,0,0,0.005,0,0,0.005,"NER"
"Niger",2012,"Kilowatt-hours, Million",0,0,0,0.005,0,0,0.005,"NER"
"Niger",2009,"Kilowatt-hours, Million",0,0,0,0.003,0,0,0.003,"NER"
"Niger",2005,"Kilowatt-hours, Million",0,0,0,0.002,0,0,0.002,"NER"
"Niger",2007,"Kilowatt-hours, Million",0,0,0,0.002,0,0,0.002,"NER"
"Nigeria",2000,"Kilowatt-hours, Million",0,5628,0,0,0,0,5628,"NGA"
"Nigeria",1996,"Kilowatt-hours, Million",0,5500,0,0,0,0,5500,"NGA"
"Nigeria",2006,"Kilowatt-hours, Million",0,6263,0,0,0,0,6263,"NGA"
"Nigeria",2001,"Kilowatt-hours, Million",0,5909,0,0,0,0,5909,"NGA"
"Nigeria",2014,"Kilowatt-hours, Million",0,5346,0,0,0,0,5346,"NGA"
"Nigeria",2007,"Kilowatt-hours, Million",0,6227,0,0,0,0,6227,"NGA"
"Nigeria",2012,"Kilowatt-hours, Million",0,5659,0,0,0,0,5659,"NGA"
"Nigeria",2011,"Kilowatt-hours, Million",0,5883,0,0,0,0,5883,"NGA"
"Nigeria",2008,"Kilowatt-hours, Million",0,5721,0,0,0,0,5721,"NGA"
"Nigeria",2005,"Kilowatt-hours, Million",0,7768,0,0,0,0,7768,"NGA"
"Nigeria",2002,"Kilowatt-hours, Million",0,8234,0,0,0,0,8234,"NGA"
"Nigeria",2009,"Kilowatt-hours, Million",0,4529,0,0,0,0,4529,"NGA"
"Nigeria",1998,"Kilowatt-hours, Million",0,5775,0,0,0,0,5775,"NGA"
"Nigeria",2003,"Kilowatt-hours, Million",0,7448,0,0,0,0,7448,"NGA"
"Nigeria",2010,"Kilowatt-hours, Million",0,6374,0,0,0,0,6374,"NGA"
"Nigeria",1994,"Kilowatt-hours, Million",0,5562,0,0,0,0,5562,"NGA"
"Nigeria",2013,"Kilowatt-hours, Million",0,5326,0,0,0,0,5326,"NGA"
"Nigeria",1997,"Kilowatt-hours, Million",0,5593,0,0,0,0,5593,"NGA"
"Nigeria",2004,"Kilowatt-hours, Million",0,8108,0,0,0,0,8108,"NGA"
"Nigeria",1995,"Kilowatt-hours, Million",0,5500,0,0,0,0,5500,"NGA"
"Nigeria",1999,"Kilowatt-hours, Million",0,6148,0,0,0,0,6148,"NGA"
"Niue",2009,"Kilowatt-hours, Million",0,0,0,0,0,0,0,"NIU"
"Niue",2012,"Kilowatt-hours, Million",0,0,0,0.0644444444444444,0,0,0.0644444444444444,"NIU"
"Niue",2014,"Kilowatt-hours, Million",0,0,0,0.0666666666666667,0,0,0.0666666666666667,"NIU"
"Niue",2013,"Kilowatt-hours, Million",0,0,0,0.0666666666666667,0,0,0.0666666666666667,"NIU"
"Niue",2011,"Kilowatt-hours, Million",0,0,0,0.0686111111111111,0,0,0.0686111111111111,"NIU"
"Niue",2010,"Kilowatt-hours, Million",0,0,0,0.0669444444444444,0,0,0.0669444444444444,"NIU"
"Norway",2002,"Kilowatt-hours, Million",0,129837,0,0,0,75,129912,"NOR"
"Norway",1996,"Kilowatt-hours, Million",0,104148,0,0,0,9,104157,"NOR"
"Norway",2012,"Kilowatt-hours, Million",0,142812,0,0,0,1548,144360,"NOR"
"Norway",1998,"Kilowatt-hours, Million",0,116280,0,0,0,11,116291,"NOR"
"Norway",2010,"Kilowatt-hours, Million",0,117152,0,0,0,879,118031,"NOR"
"Norway",2007,"Kilowatt-hours, Million",0,134736,0,0,0,892,135628,"NOR"
"Norway",2005,"Kilowatt-hours, Million",0,136452,0,0,0,499,136951,"NOR"
"Norway",2009,"Kilowatt-hours, Million",0,126077,0,0,0,977,127054,"NOR"
"Norway",1995,"Kilowatt-hours, Million",0,122487,0,0,0,10,122497,"NOR"
"Norway",1994,"Kilowatt-hours, Million",0,112676,0,0,0,9,112685,"NOR"
"Norway",2000,"Kilowatt-hours, Million",0,142289,0,0,0,31,142320,"NOR"
"Norway",2001,"Kilowatt-hours, Million",0,121026,0,0,0,27,121053,"NOR"
"Norway",2006,"Kilowatt-hours, Million",0,119729,0,0,0,636,120365,"NOR"
"Norway",2013,"Kilowatt-hours, Million",0,128699,0,0,0,1881,130580,"NOR"
"Norway",2003,"Kilowatt-hours, Million",0,106084,0,0,0,218,106302,"NOR"
"Norway",2004,"Kilowatt-hours, Million",0,109291,0,0,0,252,109543,"NOR"
"Norway",1997,"Kilowatt-hours, Million",0,110938,0,0,0,11,110949,"NOR"
"Norway",2014,"Kilowatt-hours, Million",0,136636,0,0,0,2216,138852,"NOR"
"Norway",2008,"Kilowatt-hours, Million",0,139981,0,0,0,913,140894,"NOR"
"Norway",2011,"Kilowatt-hours, Million",0,121552,0,0,0,1283,122835,"NOR"
"Norway",1999,"Kilowatt-hours, Million",0,121882,0,0,0,25,121907,"NOR"
"Pakistan",1998,"Kilowatt-hours, Million",0,22060,375,0,0,0,22435,"PAK"
"Pakistan",2002,"Kilowatt-hours, Million",0,22351,1740,0,0,0,24091,"PAK"
"Pakistan",2009,"Kilowatt-hours, Million",0,28093,2894,0,0,0,30987,"PAK"
"Pakistan",2003,"Kilowatt-hours, Million",0,26944,1760,0,0,0,28704,"PAK"
"Pakistan",1994,"Kilowatt-hours, Million",0,19436,497,0,0,0,19933,"PAK"
"Pakistan",2000,"Kilowatt-hours, Million",0,19288,399,0,0,0,19687,"PAK"
"Pakistan",2007,"Kilowatt-hours, Million",0,28707,3077,0,0,0,31784,"PAK"
"Pakistan",2013,"Kilowatt-hours, Million",0,31873,5090,0,0,397,37360,"PAK"
"Pakistan",2014,"Kilowatt-hours, Million",0,31428,5090,0,0,397,36915,"PAK"
"Pakistan",1995,"Kilowatt-hours, Million",0,22858,511,0,0,0,23369,"PAK"
"Pakistan",2012,"Kilowatt-hours, Million",0,29857,4553,0,0,0,34410,"PAK"
"Pakistan",1996,"Kilowatt-hours, Million",0,23206,483,0,0,0,23689,"PAK"
"Pakistan",2010,"Kilowatt-hours, Million",0,31811,3420,0,0,0,35231,"PAK"
"Pakistan",1999,"Kilowatt-hours, Million",0,22449,284,0,0,0,22733,"PAK"
"Pakistan",2005,"Kilowatt-hours, Million",0,30862,2484,0,0,0,33346,"PAK"
"Pakistan",2001,"Kilowatt-hours, Million",0,17194,1997,0,0,0,19191,"PAK"
"Pakistan",2004,"Kilowatt-hours, Million",0,25671,2795,0,0,0,28466,"PAK"
"Pakistan",1997,"Kilowatt-hours, Million",0,20858,346,0,0,0,21204,"PAK"
"Pakistan",2011,"Kilowatt-hours, Million",0,28517,5265,0,0,0,33782,"PAK"
"Pakistan",2006,"Kilowatt-hours, Million",0,31953,2288,0,0,0,34241,"PAK"
"Pakistan",2008,"Kilowatt-hours, Million",0,27784,1618,0,0,0,29402,"PAK"
"Panama",2003,"Kilowatt-hours, Million",0,2823,0,0,0,0,2823,"PAN"
"Panama",2000,"Kilowatt-hours, Million",0,3418,0,0,0,0,3418,"PAN"
"Panama",1994,"Kilowatt-hours, Million",0,2391,0,0,0,0,2391,"PAN"
"Panama",2002,"Kilowatt-hours, Million",0,3278,0,0,0,0,3278,"PAN"
"Panama",1999,"Kilowatt-hours, Million",0,3125,0,0,0,0,3125,"PAN"
"Panama",2010,"Kilowatt-hours, Million",0,4194,0,0,0,0,4194,"PAN"
"Panama",1995,"Kilowatt-hours, Million",0,2418,0,0,0,0,2418,"PAN"
"Panama",2008,"Kilowatt-hours, Million",0,3972,0,0,0,0,3972,"PAN"
"Panama",2012,"Kilowatt-hours, Million",0,5388,0,0,0,0,5388,"PAN"
"Panama",2009,"Kilowatt-hours, Million",0,3897,0,0,0,0,3897,"PAN"
"Panama",2006,"Kilowatt-hours, Million",0,3580,0,0,0,0,3580,"PAN"
"Panama",1996,"Kilowatt-hours, Million",0,3003,0,0,0,0,3003,"PAN"
"Panama",1998,"Kilowatt-hours, Million",0,2140,0,0,0,0,2140,"PAN"
"Panama",2005,"Kilowatt-hours, Million",0,3724,0,0,0,0,3724,"PAN"
"Panama",2013,"Kilowatt-hours, Million",0,5154.3,0,0,0,0,5154.3,"PAN"
"Panama",2004,"Kilowatt-hours, Million",0,3779,0,0,0,0,3779,"PAN"
"Panama",2001,"Kilowatt-hours, Million",0,2499,0,0,0,0,2499,"PAN"
"Panama",2014,"Kilowatt-hours, Million",0,5033.8,0,1.3,0,116.3,5151.4,"PAN"
"Panama",1997,"Kilowatt-hours, Million",0,2902,0,0,0,0,2902,"PAN"
"Panama",2007,"Kilowatt-hours, Million",0,3706,0,0,0,0,3706,"PAN"
"Panama",2011,"Kilowatt-hours, Million",0,4098,0,0,0,0,4098,"PAN"
"Papua New Guinea",2002,"Kilowatt-hours, Million",0,931,0,0,0,0,931,"PNG"
"Papua New Guinea",2009,"Kilowatt-hours, Million",422,944,0,0,0,0,1366,"PNG"
"Papua New Guinea",2010,"Kilowatt-hours, Million",422,957,0,0,0,0,1379,"PNG"
"Papua New Guinea",2012,"Kilowatt-hours, Million",422,983,0,0,0,0,1405,"PNG"
"Papua New Guinea",2014,"Kilowatt-hours, Million",422,995,0,0,0,0,1417,"PNG"
"Papua New Guinea",2013,"Kilowatt-hours, Million",422,995,0,0,0,0,1417,"PNG"
"Papua New Guinea",1994,"Kilowatt-hours, Million",0,804,0,0,0,0,804,"PNG"
"Papua New Guinea",2008,"Kilowatt-hours, Million",422,931,0,0,0,0,1353,"PNG"
"Papua New Guinea",2011,"Kilowatt-hours, Million",422,969,0,0,0,0,1391,"PNG"
"Papua New Guinea",2001,"Kilowatt-hours, Million",0,931,0,0,0,0,931,"PNG"
"Papua New Guinea",2003,"Kilowatt-hours, Million",0,929,0,0,0,0,929,"PNG"
"Papua New Guinea",2000,"Kilowatt-hours, Million",0,931,0,0,0,186,1117,"PNG"
"Papua New Guinea",1997,"Kilowatt-hours, Million",0,710,0,0,0,0,710,"PNG"
"Papua New Guinea",1995,"Kilowatt-hours, Million",0,871,0,0,0,0,871,"PNG"
"Papua New Guinea",1996,"Kilowatt-hours, Million",0,943,0,0,0,0,943,"PNG"
"Papua New Guinea",1999,"Kilowatt-hours, Million",0,919,0,0,0,349,1268,"PNG"
"Papua New Guinea",2007,"Kilowatt-hours, Million",422,909,0,0,0,0,1331,"PNG"
"Papua New Guinea",2005,"Kilowatt-hours, Million",132,861,0,0,0,0,993,"PNG"
"Papua New Guinea",2006,"Kilowatt-hours, Million",227,863,0,0,0,0,1090,"PNG"
"Papua New Guinea",1998,"Kilowatt-hours, Million",0,869,0,0,0,0,869,"PNG"
"Papua New Guinea",2004,"Kilowatt-hours, Million",0,829,0,0,0,0,829,"PNG"
"Paraguay",1998,"Kilowatt-hours, Million",0,50824.04,0,0,0,0,50824.04,"PRY"
"Paraguay",2012,"Kilowatt-hours, Million",0,60231.54,0,0,0,0,60231.54,"PRY"
"Paraguay",2000,"Kilowatt-hours, Million",0,53481.4,0,0,0,0,53481.4,"PRY"
"Paraguay",1994,"Kilowatt-hours, Million",0,36396,0,0,0,0,36396,"PRY"
"Paraguay",2009,"Kilowatt-hours, Million",0,54938.95,0,0,0,0,54938.95,"PRY"
